Sku,Ltv Sales Adjusted Margin Dollars,Ltv Purchases Cnt,Total Amt,Ltv Sales,Ltv Return Cnt,Ltv Margin Dollars
2,112.009,5,8.98,153.95,1,98.88
4,161.749,5,87.94,279.72,0,144.72
1,9.08,1,17.99,17.99,0,9.08
1,12.499,1,95.99,95.99,0,8.99
1,7.37,1,36.99,36.99,0,7.37
3,65.024,3,204.97,279.94,0,36.12
3,12.011,1,448.97,448.97,0,11.38
6,182.091,6,115.94,423.76,1,160.2
1,38.752,2,44.99,84.96,0,38.07
1,4.64,1,359.99,359.99,0,4.64
2,-20.667,1,579.98,579.98,0,-207.61
2,472.662,5,401.98,"4,589.88",1,385.03
5,179.492,4,134.95,421.56,0,89.21
7,361.288,6,949.93,"1,558.84",3,247.5
6,-40.019,1,391,391,0,-71.29
1,795.801,18,99.99,"3,722.17",4,439.44
1,22.791,1,109.99,109.99,0,11.99
3,170.992,5,10.97,"1,328.76",0,94.23
1,-46.664,3,229.99,771.96,0,-55.57
2,164.771,4,109.98,"1,003.62",0,99.37
1,33.599,1,49.99,49.99,0,19.99
4,12.85,1,21.86,21.86,0,12.85
2,971.201,12,764.98,"3,908.69",1,561.87
1,-9.886,6,69.99,736.82,1,-13.87
1,253.564,6,269.99,"2,656.04",1,223.73
1,38.838,5,109.98,544.86,2,415.69
5,310.077,6,649.95,"2,050.04",0,190.59
3,63.176,2,151.97,331.96,1,45.45
7,91.796,1,605.93,605.93,0,69.13
1,-23.396,1,38.88,38.88,0,-138.75
1,-46.2,3,239.99,619.95,0,-46.2
1,66.499,6,4.99,109.92,2,60.38
1,4.38,1,5.99,5.99,0,4.29
1,8.5,2,5.99,472.96,1,-91.49
1,6.83,1,14.99,14.99,0,6.83
3,5.39,1,15.67,15.67,0,5.39
1,59.549,2,22.99,"1,622.98",0,41.67
2,112.183,4,109.98,249.9,2,90.93
2,14.33,1,32.98,32.98,0,14.33
4,34.854,1,179.96,179.96,0,8.58
4,545.44,4,"2,119.96","2,337.92",1,393.96
3,101.983,5,21.97,161.96,3,83.82
2,231.364,5,69.98,637.9,1,185.91
4,610.366,18,312.96,"3,306.08",4,411.54
2,13.663,1,33.97,33.97,0,12.05
1,21.631,1,29.99,29.99,0,8.01
1,8.903,1,9.99,9.99,1,8.5
2,100.675,2,159.98,"1,052.89",0,47.95
1,17.757,1,149.99,149.99,0,14.99
5,144.444,2,849.95,922.94,0,99.58
2,25.018,1,129.98,129.98,0,17.16
8,54.619,3,86.92,116.87,0,41.94
1,11.622,1,19.99,19.99,0,11.61
3,27.021,1,75.97,75.97,0,19.04
7,142.675,9,512.93,"1,214.76",0,14.17
3,145.859,6,519.97,"2,175.84",0,14.01
4,346.262,2,564.96,"1,544.90",0,204.35
2,8.13,1,41.98,41.98,0,8.13
1,120.558,4,99.99,389.93,1,81.95
2,38.567,1,84.98,84.98,1,21.76
1,66.736,5,44.99,167.94,1,31.7
2,184.619,4,299.98,687.43,2,226.04
3,24.558,1,142.97,142.97,0,16.77
4,610.82,5,799.96,"2,359.87",1,169.24
3,179.29,4,589.97,779.95,1,193.08
1,8.228,1,14.99,14.99,0,5.17
1,32.089,2,349.99,869.97,0,-17.76
3,216.282,2,909.97,"1,259.94",0,93.05
4,378.231,13,206.96,"1,445.46",1,231.09
2,132.173,2,739.98,"1,119.95",0,130.27
1,26.68,1,64.99,64.99,0,26.68
1,364.185,3,899,"3,943.93",0,275.68
1,199.879,1,"1,299.99","1,299.99",0,63.99
9,191.915,3,884.93,934.91,1,-13.34
1,5.762,1,32.99,32.99,0,4.99
3,29.651,3,477.97,795.95,0,-80.41
3,321.324,4,62.97,782.9,0,290.81
2,11.265,1,13.98,13.98,0,11.05
1,-11.856,1,399.99,399.99,0,-12.99
1,119.525,6,39.99,368.83,2,68.29
8,417.843,14,924.92,"3,406.13",1,138.98
1,80.022,1,349.99,349.99,0,10
8,157.639,3,490.39,543.35,0,143.23
4,171.234,4,424.93,"1,581.79",1,74.56
1,69.074,6,6.99,199.36,0,52.41
1,14.95,2,16.95,46.94,0,14.95
4,79.75,1,321.96,321.96,0,58.75
4,151.327,1,374.96,374.96,0,84.12
1,69.98,2,69.99,268.96,0,186.13
2,35.969,1,60.98,60.98,0,31.83
5,128.342,1,361.65,361.65,0,84.03
2,7.16,1,15.98,15.98,0,7.16
2,35.241,1,102.98,102.98,1,26.63
2,30.71,1,74.98,74.98,0,22.71
2,69.023,1,132.98,132.98,0,60.48
2,5.087,1,9.98,9.98,0,5.08
1,4.029,2,159.99,269.95,0,-11.96
2,46.48,1,159.98,159.98,0,38.82
3,118.894,5,61.97,207.39,2,110.91
2,109.065,3,54.98,272.9,0,40.24
2,33.971,1,66.98,66.98,0,29.72
2,10.946,1,308.98,308.98,0,-43.76
1,631.973,29,629.99,"4,063.09",0,327.72
2,122.839,13,4.98,382.74,2,79.87
1,58.198,6,77.98,216.7,2,20.91
1,50.886,4,54.99,360.91,1,18.14
2,730.249,23,15.78,"2,300.15",4,503.29
1,220.659,4,59.99,"1,074.85",2,-141.29
1,11.59,1,29.99,29.99,0,11.59
2,237.11,3,479.98,879.97,1,-28.95
1,24.99,1,329.99,329.99,0,24.99
6,0,2,179.97,269.94,0,194.95
1,82.314,3,79.99,156.94,0,34.73
11,77.586,1,817.89,817.89,0,29.35
2,88.338,1,289.98,289.98,0,22.78
38,329.526,2,"1,308.60","1,488.58",0,244.25
1,190.895,2,749.99,921.45,0,-407.01
2,41.087,1,826.95,826.95,0,-81.04
1,14.99,1,29.99,29.99,1,14.99
1,69.98,2,69.99,69.99,0,69.98
1,27.459,6,313.96,382.88,4,12.72
4,2.258,1,21.93,21.93,0,1.83
1,-0.12,1,459.99,459.99,0,-0.12
1,-77.743,1,339.96,339.96,0,-138.97
4,46.278,1,114.95,114.95,0,38.36
4,159.119,2,999.96,"1,238.91",0,-56.3
4,24.083,1,84.15,84.15,0,18.94
1,370.652,5,29.99,"2,532.89",1,206.85
1,29.955,2,19.99,79.97,0,18.97
1,18.642,1,19.99,19.99,0,18.31
2,76.292,5,134.98,716.89,0,27.94
2,14.1,1,42.98,42.98,0,14.1
5,17.667,1,37.05,37.05,0,17.31
6,145.577,1,810.94,810.94,0,67.75
4,-56.86,16,29.46,711.82,1,-108.25
1,21.814,1,99.99,99.99,0,14.71
3,61.857,2,369.97,369.97,0,0.87
1,12.987,2,4.99,19.27,0,6.58
4,100.934,1,189.96,189.96,0,97.46
2,26.272,2,64.98,66.67,0,25.81
1,429.554,3,899.99,"1,131.78",0,300.1
1,5.62,1,12.99,12.99,0,5.62
2,51.71,3,53.98,134.83,0,37.53
5,67.144,1,437.94,437.94,0,66.92
1,154.119,2,59.99,562.95,0,60.33
4,13.287,1,22.96,22.96,0,13.26
1,10.086,2,9.99,25.98,1,9.48
21,105.171,1,423.79,423.79,0,98.01
3,82.739,13,38.97,552.62,2,25.2
1,4.87,1,12.99,12.99,0,4.87
6,645.217,6,459.94,"1,559.56",0,454.47
9,398.816,11,122.91,"1,819.82",1,274.16
2,117.693,11,274.98,646.87,0,65.32
1,280.756,5,199.8,554.1,1,262.49
7,44.913,1,155.93,155.93,0,14.99
6,37.074,1,169.94,169.94,0,34.49
1,-2.972,1,0.01,0.01,0,-2.99
5,462.035,5,19.77,"1,669.70",1,84.58
2,8.047,5,45.98,955.92,3,-216.21
1,-66.254,1,599.99,599.99,0,-114.3
2,128.656,2,43.98,615.96,0,47.53
4,200.314,4,53.95,239.85,0,191.26
2,217.327,11,76.98,552.71,3,151.42
1,44.803,1,549.99,549.99,0,-0.01
1,5.258,1,17.99,17.99,0,3.99
4,15.636,1,23.96,23.96,0,14.27
1,14.609,1,29.99,29.99,0,11.65
2,-24.994,2,82.98,118.94,0,-25.76
1,12.997,2,19.99,31.97,0,12.23
6,34.442,2,53.94,78.9,1,32.06
2,-10.011,2,92.98,158.93,0,-32.36
10,207.39,2,313.42,577.28,0,190.34
3,25.737,2,118.6,213.59,1,19.96
1,123.103,9,61.22,"1,316.43",0,10.03
2,16.055,1,189.98,189.98,0,-4.68
1,133.58,6,89.99,655.66,0,68.23
1,-3.408,1,0.01,0.01,0,-3.45
2,373.256,8,17.98,"1,610.22",2,312.19
5,324.194,9,844.95,"1,614.84",0,28.23
2,46.283,3,29.98,398.95,0,-1.91
3,62.43,5,38.97,273.18,1,60.45
1,5.309,1,11.99,11.99,0,3.49
1,26.064,3,12.99,"1,097.86",0,-46.77
8,318.643,16,"1,511.62","4,032.93",6,-483.51
1,3.74,1,6.99,6.99,0,3.74
3,91.376,1,199.97,199.97,0,68
1,11.95,1,279.99,279.99,0,11.95
3,-67.612,1,311.97,311.97,0,-78.82
1,8.28,2,9.99,14.06,0,8.08
4,117.97,2,104.98,663.95,1,129.19
2,18.749,1,53.98,53.98,0,8.83
1,5.359,1,19.99,19.99,0,4.91
3,-44.747,6,168.97,"1,071.23",1,-82.91
4,118.68,2,"1,019.96","1,019.96",0,48.35
2,10.148,1,12.98,12.98,0,9.81
1,-12.511,2,99.99,359.98,1,-24.83
2,4.399,1,409.98,409.98,0,-97.4
1,415.755,6,2.29,764.14,1,313.89
1,332.156,2,2.49,"1,922.46",0,246.67
2,74.032,4,151.98,308.87,0,61.3
2,19.11,1,259.98,259.98,0,19.11
1,55.493,5,16.99,137.53,1,54.8
2,37.151,4,14.65,123.56,2,32.7
11,155.046,2,914.89,"1,118.83",1,84.42
1,26.337,2,14.99,86.97,0,19.59
3,-29.441,2,244.97,422.9,1,-48.73
1,44.952,2,79.99,179.98,0,15.45
4,55.433,1,119.96,119.96,0,50.54
5,27.843,2,114.93,134.93,0,39.66
1,23.994,1,39.99,39.99,0,10
1,5.329,1,6.99,6.99,0,5.19
1,25.713,1,99.99,99.99,0,16.54
10,230.655,5,"1,557.90","2,101.82",1,132.14
4,47.376,2,46.96,86.92,0,46.49
7,36.966,2,43.43,58.42,0,26.05
1,38.178,3,49.99,254.97,1,22.74
1,6.02,1,14.99,14.99,0,6.02
4,292.754,7,296.66,"1,530.50",3,248.19
2,21.603,1,449.98,449.98,0,21.49
4,299.728,3,609.96,619.95,1,149.39
7,67.553,1,238.9,238.9,0,47.63
1,7.109,1,21.99,21.99,0,6.31
4,29.286,2,66.95,156.94,0,29.51
4,354.329,9,135.92,921.79,3,281.69
6,279.45,3,"1,046.94","1,412.88",0,264.02
1,0.63,1,1.99,1.99,0,0.63
1,7.12,1,24.99,24.99,0,7.12
2,40.664,1,359.98,359.98,0,-4.13
1,18.72,1,39.99,39.99,1,11.4
2,147.539,1,651.68,651.68,0,46.15
3,86.458,1,291.97,291.97,0,52.53
3,178.511,12,152.97,502.82,3,211.46
4,-16.243,1,679.96,679.96,0,-40.72
2,22.726,3,29.98,164.92,0,19.81
1,4.777,2,38.88,167.85,0,-130.65
3,3.978,1,9.97,9.97,0,3.94
2,95.842,3,152.98,447.93,0,26.18
1,11.852,1,52.99,52.99,0,0.26
1,16.999,1,29.99,29.99,0,16.71
3,45.691,5,27.47,85.41,2,41.94
2,3.207,1,9.68,9.68,0,0.89
3,7,1,29.67,29.67,0,7
4,141.287,4,119.72,458.64,0,98.66
4,1.995,1,4.26,4.26,0,1.89
5,20.287,1,201.55,201.55,0,11.62
2,33.109,1,137.98,137.98,0,6.14
4,266.404,10,198.93,"1,604.43",1,199.77
1,63.827,5,44.97,267.27,0,62.6
1,103.342,3,29.99,276.29,2,102.31
1,304.615,16,9.99,"2,484.82",7,-104.11
1,64.842,8,7.99,517.85,0,25.89
1,41.265,6,20.99,222.85,0,27.52
5,231.799,3,316.71,806.7,1,78
1,1.981,4,9.99,227.96,1,31.63
2,26.384,2,12.98,332.96,0,-28.08
6,28.893,1,90.94,90.94,0,21.52
2,-1.466,2,6.98,376.95,0,-51.46
1,109.95,7,16.19,330.86,2,223.8
3,72.133,1,204.97,204.97,1,43
4,141.138,17,39.96,310.14,2,124.7
2,13.771,1,74.98,74.98,0,10.97
18,202.87,2,"1,083.92","1,183.91",0,125.85
2,27.301,2,69.98,219.97,0,23.51
1,7.36,1,9.99,9.99,0,3.69
5,4.88,1,222.97,222.97,0,192.47
1,51.172,2,49.99,111.05,1,37.89
7,117.62,1,809.93,809.93,0,100.8
4,33.12,1,264.46,264.46,0,33.12
2,63.788,1,93.98,93.98,0,-18.05
4,41.093,1,294.96,294.96,0,-6.81
2,124.116,6,32.98,447.87,0,92.37
3,66.901,2,605.97,625.95,0,44.41
3,6.34,1,14.27,14.27,0,6.34
1,33.771,1,209.99,209.99,0,10.93
2,17.043,1,78.98,78.98,0,16.93
3,72.534,1,151.47,151.47,0,61.75
3,26.15,4,31.91,73.85,2,21.76
2,12.951,1,21.98,21.98,0,12.67
4,36.473,5,349.96,517.23,1,12.34
2,56.534,2,306.98,753.94,0,50.06
2,48.397,2,27.98,499.94,0,-45.41
1,4.867,1,349.99,349.99,0,-51.71
1,12.78,1,44.97,44.97,0,12.78
5,23.127,2,30.35,42.31,0,16.84
7,188.608,1,909.63,909.63,0,168.83
1,25.445,5,4.99,69.94,0,22.48
1,-87.22,1,229.99,229.99,0,-87.22
1,5.614,1,9.99,9.99,0,4.99
2,14.87,1,42.98,42.98,0,14.87
1,40.562,2,95.99,185.98,0,18.14
1,20.304,1,77.94,77.94,0,15.42
1,23.2,1,95.84,95.84,0,23.2
4,80.55,3,441.66,550.59,0,58.45
2,41.12,4,331.08,453.03,0,46.46
9,335.232,2,"1,146.88","1,203.86",1,254.55
2,23.337,3,155.98,225.93,0,18.5
3,51.823,4,14.97,90.31,0,47.49
1,-8.01,1,89.99,89.99,0,-8.01
2,108.328,5,29.58,193.56,0,97.61
2,18.029,1,92.98,92.98,0,17.23
7,161.625,1,742.93,742.93,0,101.1
6,108.992,6,90.94,387.33,2,61.3
2,2.831,1,289.98,289.98,0,-19.66
3,-60.576,1,479.97,479.97,0,-77.02
2,3.57,1,9.68,9.68,0,3.57
9,165.234,7,973.91,"1,405.83",0,83.8
1,112.044,1,549.99,549.99,0,107.99
3,35.768,2,39.95,51.46,0,35.1
10,205.16,7,421.6,751.14,1,180.08
2,29.003,1,109.98,109.98,0,23.45
9,665.034,6,"1,170.21","2,471.51",1,473.24
6,10.143,2,130,199.99,1,116.62
1,480.906,3,299.99,"1,649.95",0,-509.3
1,27.483,2,47.99,67.97,0,23.49
1,12.55,1,49.99,49.99,0,5.72
2,133.714,4,299.97,447.42,1,104.98
4,2.117,1,175.93,175.93,0,-13.66
4,311.652,8,"2,164.68","5,357.27",1,219.05
1,-39.662,1,449.99,449.99,0,-60.4
1,128.662,3,399.99,534.97,0,127.99
1,28.606,1,149.99,149.99,0,24.65
3,711.819,5,830.97,"3,021.90",3,575.84
2,159.276,1,829.98,829.98,0,85.28
5,-15.193,1,248.01,248.01,0,-40.9
10,557.616,5,"1,736.90","2,670.75",0,442.18
3,13.668,3,669.97,707.95,1,13.82
1,8.946,2,0.99,20.98,0,4.14
5,37.715,1,579.95,579.95,0,4.76
1,13.7,2,29.99,36.98,1,13.7
2,15.77,1,116.38,116.38,0,15.77
2,47.885,1,179.98,179.98,0,8.49
2,23.928,1,69.98,69.98,0,14.98
2,179.732,1,"1,439.96","1,439.96",0,51.18
3,31.099,1,"1,152.97","1,152.97",0,-51.3
3,17.708,1,81.97,81.97,0,13.48
1,631.841,14,399.99,"3,271.66",2,428.25
3,12.5,1,22.38,22.38,0,12.5
2,285.684,6,33.98,"2,030.72",0,143.35
2,109.898,3,429.98,599.9,1,223.42
2,31.834,1,79.98,79.98,0,23.3
3,345.762,1,"1,689.97","1,689.97",0,289.09
3,102.457,1,609.97,609.97,0,27.54
1,2.79,1,3.99,3.99,0,2.79
1,7.99,1,14.99,14.99,0,7.99
3,126.53,4,136.93,356.9,1,98.2
1,22.916,5,3.99,104.31,0,11.57
1,16.696,1,89.99,89.99,0,10.99
4,61.724,1,303.96,303.96,0,37.02
4,94.811,2,266.96,596.93,0,43.23
4,-22.607,4,251.93,429.87,2,-51.27
2,401.691,10,299.98,"1,368.83",1,261.25
1,30.377,1,39.99,39.99,0,30.11
3,13.46,1,38.67,38.67,0,11.37
2,96.628,13,136.98,774.22,4,13.24
1,89.583,3,34.99,197.94,0,67.92
1,22.717,2,15.99,30.98,0,22.48
1,153.738,5,499.99,"1,769.93",2,-51.56
2,16.298,1,100.98,100.98,0,12.76
4,112.568,2,567.96,837.95,0,76.72
1,16.573,5,2.99,59.92,2,14.2
1,176.304,17,319.99,"1,924.83",4,-145.16
1,81.543,3,89.99,459.97,1,65.09
1,22.704,1,49.99,49.99,0,-4.31
3,54.556,2,53.94,393.91,0,-51.88
3,19.428,1,619.97,619.97,0,-14.37
2,7.933,1,10.98,10.98,1,6.84
5,159.622,4,237.65,980.95,0,36.65
1,-6.01,1,299.99,299.99,0,-6.01
1,48.838,2,329.99,639.98,1,23.98
1,1.04,1,10.99,10.99,0,1.04
2,167.145,6,109.98,467.13,0,103.38
1,-48.64,1,169.99,169.99,0,-48.64
3,986.728,4,"1,289.97","2,041.89",0,274.05
1,69.98,2,69.99,69.99,0,69.98
1,645.206,13,479.99,"4,587.28",0,55.88
2,65.469,6,3.98,198.86,0,27.27
4,22.41,1,281.46,281.46,0,22.41
10,870.547,6,"1,960.90","3,880.59",2,646.9
1,15.584,1,219.99,219.99,0,11.99
1,70.825,8,12.99,118.87,2,63.35
2,165.053,3,356.95,"1,162.86",0,-72.05
2,30.076,4,24.98,90.95,1,22.13
1,318.965,8,289.99,"1,837.86",3,98.12
3,104.607,6,538.97,878.93,2,184.57
3,3.81,1,8.27,8.27,0,3.81
2,"-1,327.13",25,219.98,"4,405.57",10,"-1,651.90"
1,24.99,1,99.99,99.99,0,24.99
3,13.344,1,33.47,33.47,0,11.13
5,35.49,1,173.95,173.95,0,-12.57
1,15.832,2,42.99,74.97,0,14.14
1,11.746,3,6.99,29.96,1,7.14
1,63.036,1,599.99,599.99,0,14.99
1,301.42,4,19.99,"1,788.32",1,150.54
1,331.056,5,71.96,"1,442.87",1,216.53
47,429.179,4,415.18,987.76,1,396.3
6,281.702,7,204.94,"1,124.11",0,112.68
8,"1,190.79",43,191.42,"5,669.06",9,454.66
11,188.771,3,"1,441.88","2,176.85",0,15.72
1,13.63,1,14.99,14.99,0,13.63
2,38.518,1,289.98,289.98,0,29.98
2,222.665,3,209.98,559.95,0,133.38
2,497.107,5,11.28,"2,048.68",0,410.83
1,0.51,1,0.99,0.99,0,0.51
1,0.7,1,1.29,1.29,0,0.7
1,4.94,1,15.99,15.99,0,2.72
2,13.163,2,36.98,38.97,1,12.77
1,13.108,2,9.99,26.97,0,8.95
1,8.362,1,30.99,30.99,0,7.98
1,16.673,1,54.99,54.99,0,12.83
2,34.359,1,40.98,40.98,0,33.44
6,18.012,1,37.24,37.24,0,1.76
4,18.435,1,116.98,116.98,0,57.98
1,22.573,2,99.99,119.98,0,-36.02
1,4.956,1,8.99,8.99,0,2.99
1,-4.45,1,459.99,459.99,0,-4.45
5,46.918,1,538.44,538.44,0,-59.15
4,27.655,1,78.96,78.96,0,26.36
2,-129.217,2,265.97,531.93,1,-137.76
1,18.814,2,54.99,86.97,0,17.49
2,48.13,1,94.98,94.98,0,48.13
2,62.891,2,160.98,476.97,0,54.61
1,23.995,4,129.99,163.94,0,20.83
6,277.41,1,"1,389.94","1,389.94",1,94.99
1,21.363,2,9.99,74.97,0,10.97
3,37.425,1,189.97,189.97,0,21.67
1,26.159,2,37.99,117.98,1,19.79
3,34.4,1,144.97,144.97,0,7.79
3,162.776,2,333.37,713.35,1,56.6
1,13.877,1,34.99,34.99,0,12.49
1,64.892,1,499.98,499.98,0,19.78
5,228.486,11,134.55,567.12,2,170.26
1,78.306,7,12.99,256.86,0,40.43
7,83.122,1,120.93,120.93,0,80.85
3,34.342,1,267.97,267.97,0,26.69
1,36.672,2,4.99,384.98,0,-7.78
1,23.605,3,34.99,522.95,0,16.99
1,22.502,1,99.99,99.99,0,12.99
2,8.759,1,269.98,269.98,0,-16.01
2,33.014,1,84.98,84.98,1,32.01
14,12.663,1,"1,477.86","1,477.86",0,-72.76
5,116.467,3,301.25,329.22,1,96.24
1,101.786,3,8.99,"1,676.79",0,-0.75
3,31.009,2,82.94,92.93,1,16
2,85.488,2,86.98,232.94,0,79.88
2,32.046,1,49.98,49.98,0,28.1
9,383.442,8,318.97,934.84,1,289.56
1,52.133,3,24.99,152.96,2,47.05
1,18.476,3,12.99,35.46,0,15.26
2,162.168,15,81.98,"3,074.45",1,-327.12
3,499.752,5,959.97,"2,546.93",2,291.99
14,200.753,3,"1,271.83","1,469.75",0,74.08
2,"-4,383.65",21,59.98,"7,509.10",6,"-5,385.42"
3,5.596,2,414.97,428.4,0,-136.63
2,-23.89,1,244.98,244.98,0,-23.89
3,63.832,5,125.97,261.35,0,32.14
1,5.026,1,7.98,7.98,1,4.28
2,36.681,1,589.98,589.98,0,27.95
3,132.53,1,585.97,585.97,0,71.16
1,46.275,2,59.99,119.98,0,40.7
1,42.487,3,39.99,113.96,1,26.97
11,173.997,3,908.89,"1,565.87",0,-37.06
1,293.14,17,18.99,"2,451.62",1,116.2
4,325.403,10,33.16,"1,128.29",7,250.41
2,-30.98,4,459.95,925.84,2,-41.33
2,31.627,2,122.98,142.06,0,-3.88
8,597.725,58,70.92,"1,818.43",2,476.1
1,14.197,2,59.99,95.98,1,-5.84
7,-6.545,1,656.93,656.93,0,-80.84
3,-63.995,1,421.97,421.97,0,-107.59
3,254.837,8,36.27,356.39,1,218.66
2,12.45,1,59.98,59.98,0,6.52
2,8.31,1,39.98,39.98,1,8.31
2,105.082,3,204.98,464.94,2,54.44
11,590.932,9,534.89,"2,948.18",1,207.28
3,-47.255,14,13.97,"1,782.27",4,-122.62
1,57.366,2,29.99,79.98,0,48.74
3,737.653,4,"1,609.97","2,174.91",0,697.49
1,12.664,1,109.99,109.99,0,7.93
1,24.99,1,449.99,449.99,0,24.99
9,66.504,1,538.93,538.93,0,-67.97
1,14.99,1,29.99,29.99,0,14.99
8,46.816,3,694.92,929.9,2,-27.73
2,41.324,2,387.98,414.62,1,37.48
2,225.244,21,119.98,"1,334.33",3,2.49
2,36.925,1,189.98,189.98,0,31.37
1,18.5,2,1.99,56.98,0,15.39
11,824.202,18,328.39,"2,736.96",8,611.03
1,9.852,1,84.99,84.99,0,-12.01
2,139.723,3,109.98,724.92,1,-17.27
1,16.873,1,89.99,89.99,0,4.99
2,104.558,5,54.98,355.93,1,90.38
1,6.918,1,7.99,7.99,0,6.11
8,372.817,2,"1,078.92","1,078.92",1,257.26
1,97.551,8,19.99,412.69,0,94.68
2,35.367,1,99.98,99.98,0,27.06
2,70.274,9,2.28,678.16,1,61.31
1,48.971,3,49.99,99.97,0,41.41
1,8.591,1,9.99,9.99,0,8.29
2,11.362,1,21.08,21.08,0,6.94
2,19.57,1,34.98,34.98,0,19.57
3,67.34,1,214.93,214.93,0,67.34
10,265.723,15,63.7,711,3,196.77
1,46.716,2,19.99,99.97,1,35.85
1,13.775,1,15.99,15.99,0,12.77
3,356.789,12,215.97,"1,213.72",5,184.39
1,411.689,10,39.99,"2,412.70",3,223.33
8,"1,160.71",5,"1,912.92","3,622.84",0,"1,021.55"
6,29.642,3,367.94,551.84,0,1.79
1,21.203,2,29.99,70.98,0,19.65
1,105.852,3,39.99,164.95,1,70.06
1,15.686,1,84.99,84.99,0,8.99
4,6.952,3,24.46,42.55,0,-8.95
1,115.638,3,7.99,515.94,0,107.19
2,77.33,2,249.98,479.93,1,77.33
2,-59.297,1,678.95,678.95,0,-280.72
1,312.226,5,170.96,574.85,1,-135.8
17,167.681,3,"1,526.83","2,196.81",1,64.7
1,372.523,3,"1,399.99","4,164.90",0,61.7
2,19.45,1,70.98,70.98,0,7.73
3,30.292,1,57.97,57.97,0,27.78
3,250.764,1,569.97,569.97,0,17.76
3,193.001,4,30.97,"1,471.38",0,112.12
2,15.28,1,94.98,94.98,0,15.28
7,808.549,9,944.93,"9,906.15",2,625.55
6,146.804,9,178.94,431.84,3,119.84
4,41.655,1,234.96,234.96,0,41.65
4,237.317,1,829.96,829.96,0,168.26
1,-11.281,2,159.99,548.93,1,-52.34
3,158.903,6,44.97,568.91,1,116.95
1,5.22,1,14.99,14.99,0,5.22
6,146.694,4,53.94,"1,036.85",2,107.07
1,9.767,2,14.99,32.98,0,4.3
5,154.424,1,774.95,774.95,0,102.25
1,16.094,1,74.99,74.99,0,9.42
2,19.318,1,174.98,174.98,0,8.98
2,42.502,1,177.98,177.98,0,34.16
1,125.785,2,124.99,424.98,0,116.99
2,71.626,2,48.98,198.97,1,58.69
1,9.93,2,8.99,16.98,1,9.93
2,-93.425,2,234.98,364.97,1,-94.13
6,"-5,104.84",108,"2,299.94","42,806.80",6,"-10,444.91"
1,361.643,4,54.99,"2,791.41",1,187.77
1,9.624,1,31.99,31.99,1,9
1,-20.988,1,299.99,299.99,0,-24.75
1,6.502,1,14.99,14.99,0,4.5
1,73.095,1,499.99,499.99,0,-49.01
6,206.383,1,"1,210.44","1,210.44",0,118.21
2,25.79,1,234.95,234.95,0,25.79
1,28.141,1,49.99,49.99,1,15.99
1,73.807,8,16.99,832.25,1,19
2,16.58,1,136.98,136.98,0,14.04
3,15.048,1,32.47,32.47,2,13.89
1,66.753,4,79.99,746.9,0,21.55
3,32.97,1,248.97,248.97,0,32.97
1,3.23,1,7.99,7.99,0,3.23
1,22.14,2,79.99,99.98,0,22.14
1,-87.1,1,229.99,229.99,0,-87.1
2,55.534,4,419.98,507.94,1,35.21
1,-74.746,3,19.99,469.08,0,-84.79
3,162.452,6,404.97,797.9,4,149.19
2,5.23,1,10.98,10.98,0,5.23
2,51.579,5,379.98,558.33,2,178.96
1,423.334,7,7.99,"3,739.22",2,227.84
3,63.374,4,369.97,456.88,0,2.29
1,95.691,7,31.99,254.25,2,81.57
8,524.419,8,639.67,"1,914.53",5,400.41
2,47.028,13,11.98,"1,288.50",2,-49.45
4,548.774,5,499.96,"2,660.68",1,243.08
6,12.78,1,35.84,35.84,0,12.78
2,-0.21,2,80.96,480.95,0,-45.05
2,67.161,1,429.98,429.98,0,-0.09
2,116.538,4,59.98,202.63,0,106.11
2,21.95,1,538.98,538.98,0,21.95
2,31.047,6,12.98,289.89,2,16.43
1,-27.506,3,29.99,592.93,0,-105.13
1,2.32,1,119.98,119.98,0,2.32
1,-1.934,3,99.99,155.97,0,-1.95
1,0,1,0,0,0,0
2,35.354,3,42.96,98.9,0,30.71
1,188.81,4,389.99,"1,408.51",2,188.81
1,12.291,1,12.99,12.99,0,12.11
2,92.346,1,299.98,299.98,0,44.05
9,-17.308,2,602.91,802.84,1,-52.11
1,63.274,4,4.99,181.94,3,57.66
3,127.586,3,519.97,599.95,0,57.99
1,28.73,1,279.99,279.99,0,28.73
1,-87.65,1,229.99,229.99,0,-87.65
5,297.494,1,"1,475.97","1,475.97",0,-61.55
1,105.02,1,599.99,599.99,0,25.29
3,138.279,2,7.27,507.26,0,-11.7
1,59.47,1,199.99,199.99,0,59.47
3,13.399,2,308.97,426.93,0,9.05
1,378.265,10,749.7,"1,361.70",1,351.22
2,165.184,2,89.98,561.94,0,137.96
1,83.322,4,9.99,184.92,0,66.77
2,30.513,1,34.98,34.98,0,20.25
1,134.734,4,58.99,450.92,0,282.12
2,52.616,2,119.98,162.95,0,51.59
1,70.345,1,499.99,499.99,0,11.8
1,15.892,1,29.98,29.98,0,10
4,12.692,1,52.96,52.96,0,12.5
3,132.83,6,191.94,632.87,1,91.45
1,5.69,1,17.99,17.99,0,5.69
1,52.176,1,49.99,49.99,0,40.89
3,123.678,4,14.97,400.99,0,71.28
1,54.413,1,129.99,129.99,0,44.87
1,-0.684,3,699.99,"1,189.97",0,-1.32
2,20.92,1,71.98,71.98,0,20.92
